x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.87500000,-54.68130112,-83.20964633,28.52834521,39.90900527,68.43735048
0.87500000,-48.93541336,-83.20964633,34.27423297,39.90900527,74.18323824
0.87500000,-45.05777359,-83.20964633,38.15187274,39.90900527,78.06087801
0.87500000,-47.60599136,-83.20964633,35.60365496,39.90900527,75.51266023
0.87500000,-57.48701096,-83.20964633,25.72263537,39.90900527,65.63164064
0.87500000,-50.58908463,-83.20964633,32.62056170,39.90900527,72.52956697
0.87500000,-53.66945267,-83.20964633,29.54019366,39.90900527,69.44919893
0.87500000,-52.19411850,-83.20964633,31.01552783,39.90900527,70.92453310
0.87500000,-51.40638351,-83.20964633,31.80326281,39.90900527,71.71226808
0.87500000,-47.69277573,-83.20964633,35.51687060,39.90900527,75.42587587
0.87500000,-49.68881607,-83.20964633,33.52083026,39.90900527,73.42983553
0.87500000,-51.55324936,-83.20964633,31.65639697,39.90900527,71.56540224
0.87500000,-48.42805862,-83.20964633,34.78158770,39.90900527,74.69059297
0.87500000,-51.54085159,-83.20964633,31.66879473,39.90900527,71.57780000
0.87500000,-48.84290695,-83.20964633,34.36673938,39.90900527,74.27574465
0.90625000,-58.35580826,-83.45719039,25.10138214,39.25543481,64.35681695
0.90625000,-64.50700760,-83.45719039,18.95018279,39.25543481,58.20561761
0.90625000,-59.39054489,-83.45719039,24.06664550,39.25543481,63.32208032
0.90625000,-62.94202805,-83.45719039,20.51516235,39.25543481,59.77059716
0.90625000,-66.60032272,-83.45719039,16.85686767,39.25543481,56.11230248
0.90625000,-64.60428238,-83.45719039,18.85290801,39.25543481,58.10834283
0.90625000,-64.47553635,-83.45719039,18.98165405,39.25543481,58.23708886
0.90625000,-61.81192398,-83.45719039,21.64526641,39.25543481,60.90070123
0.90625000,-58.97855759,-83.45719039,24.47863281,39.25543481,63.73406762
0.90625000,-62.97445297,-83.45719039,20.48273742,39.25543481,59.73817223
0.90625000,-68.04132462,-83.45719039,15.41586578,39.25543481,54.67130059
0.90625000,-66.19787216,-83.45719039,17.25931823,39.25543481,56.51475305
0.90625000,-65.24991989,-83.45719039,18.20727050,39.25543481,57.46270532
0.90625000,-63.64488602,-83.45719039,19.81230438,39.25543481,59.06773919
0.90625000,-60.57119370,-83.45719039,22.88599670,39.25543481,62.14143151
0.90625000,-63.92526627,-83.45719039,19.53192413,39.25543481,58.78735894
0.90625000,-64.70727921,-83.45719039,18.74991119,39.25543481,58.00534600
0.90625000,-72.52073288,-83.45719039,10.93645751,39.25543481,50.19189233
0.90625000,-64.37635422,-83.45719039,19.08083618,39.25543481,58.33627099
0.90625000,-65.82021713,-83.45719039,17.63697326,39.25543481,56.89240807
0.90625000,-60.99939346,-83.45719039,22.45779693,39.25543481,61.71323174
0.90625000,-66.46108627,-83.45719039,16.99610412,39.25543481,56.25153893
0.90625000,-68.34745407,-83.45719039,15.10973632,39.25543481,54.36517114
0.90625000,-68.89963150,-83.45719039,14.55755889,39.25543481,53.81299371
0.90625000,-67.85821915,-83.45719039,15.59897125,39.25543481,54.85440606
0.90625000,-68.33505630,-83.45719039,15.12213409,39.25543481,54.37756890
0.90625000,-67.30794907,-83.45719039,16.14924133,39.25543481,55.40467614
0.90625000,-65.66858292,-83.45719039,17.78860748,39.25543481,57.04404229
0.90625000,-61.38849258,-83.45719039,22.06869781,39.25543481,61.32413262
0.90625000,-63.90905380,-83.45719039,19.54813659,39.25543481,58.80357140
